0 1 2 3 4 5 6 7 8 9 
24.200000 176.000000 297.666667 199.000000 178.400000 129.800000 190.500000 69.666667 323.750000 178.000000 
333.000000 392.333333 379.000000 188.500000 72.800000 97.200000 267.250000 187.833333 75.250000 158.333333 
48.600000 216.333333 473.666667 265.166667 178.600000 316.800000 104.750000 128.500000 134.000000 99.666667 
105.600000 392.333333 121.666667 110.333333 333.000000 235.400000 164.500000 90.000000 14.500000 80.333333 
199.200000 352.333333 40.333333 256.166667 178.400000 259.800000 88.750000 157.666667 44.000000 60.000000 
188.600000 40.333333 176.000000 110.333333 276.000000 48.400000 119.250000 110.333333 44.000000 218.666667 
167.800000 81.000000 121.666667 254.333333 129.800000 284.000000 74.250000 147.166667 105.750000 227.666667 
195.600000 121.666667 81.000000 157.000000 154.000000 129.800000 222.000000 391.833333 59.500000 70.333333 
154.200000 81.000000 40.333333 79.500000 154.200000 284.000000 118.250000 185.666667 105.750000 455.833333 
41.400000 40.333333 121.666667 99.666667 72.800000 389.800000 206.250000 70.333333 135.250000 246.333333 
20.600000 40.333333 81.000000 287.000000 259.600000 48.400000 176.000000 157.666667 324.750000 39.000000 
0.000000 528.333333 40.333333 187.666667 97.200000 154.000000 103.500000 78.833333 102.750000 509.833333 
0.000000 216.333333 40.333333 148.000000 24.200000 178.400000 207.250000 228.333333 369.000000 286.500000 
20.600000 40.333333 40.333333 49.500000 365.400000 194.800000 88.750000 80.166667 222.000000 19.500000 
110.800000 297.666667 257.000000 236.000000 129.800000 251.600000 105.750000 266.000000 308.000000 147.833333 
20.600000 176.000000 81.000000 80.166667 154.200000 48.600000 323.500000 296.166667 44.000000 80.166667 
105.600000 216.333333 0.000000 50.166667 300.400000 24.200000 206.250000 157.833333 161.250000 131.333333 
174.800000 0.000000 216.333333 267.500000 202.800000 48.400000 74.250000 60.000000 90.000000 90.000000 
174.800000 0.000000 297.666667 187.666667 24.200000 24.200000 191.500000 255.666667 73.250000 79.333333 
150.400000 40.333333 176.000000 178.166667 625.600000 202.800000 30.250000 131.333333 176.750000 178.000000 
105.600000 40.333333 338.333333 70.500000 105.600000 129.800000 30.250000 171.333333 74.250000 49.500000 
65.600000 257.000000 81.000000 50.000000 259.600000 284.200000 220.750000 147.833333 250.250000 137.500000 
48.600000 40.333333 257.000000 69.000000 72.800000 73.000000 118.250000 9.666667 14.500000 80.166667 
147.000000 81.000000 216.333333 80.333333 97.200000 48.400000 105.750000 29.333333 132.000000 266.000000 
24.200000 81.000000 40.333333 117.333333 97.200000 154.200000 29.250000 50.000000 74.250000 127.000000 
118.000000 392.333333 216.333333 141.166667 154.000000 48.600000 205.250000 117.833333 162.250000 50.166667 
69.200000 338.333333 257.000000 60.000000 154.200000 284.200000 60.750000 276.666667 14.500000 235.166667 
69.200000 257.000000 40.333333 177.166667 129.800000 0.000000 75.250000 59.166667 134.000000 80.166667 
24.200000 40.333333 352.333333 9.666667 129.800000 24.200000 191.500000 107.500000 0.000000 187.666667 
44.800000 176.000000 392.666667 59.833333 154.200000 251.600000 73.250000 80.166667 135.250000 178.666667 
69.200000 40.333333 81.000000 177.166667 48.400000 154.200000 414.000000 50.000000 59.500000 208.000000 
114.400000 40.333333 176.000000 50.166667 24.200000 24.200000 220.750000 147.833333 293.250000 198.333333 
65.600000 257.000000 0.000000 238.166667 105.600000 129.800000 102.750000 147.833333 88.750000 235.333333 
256.000000 81.000000 0.000000 137.500000 97.200000 48.600000 0.000000 266.666667 278.500000 39.666667 
41.400000 176.000000 0.000000 188.500000 24.200000 154.000000 207.250000 110.333333 308.250000 255.000000 
174.800000 433.000000 216.333333 266.000000 24.200000 178.600000 90.000000 49.500000 236.750000 49.500000 
135.200000 40.333333 338.333333 50.166667 48.600000 48.400000 14.500000 158.500000 0.000000 235.833333 
73.000000 352.333333 40.333333 70.333333 178.400000 24.200000 88.750000 80.166667 0.000000 60.666667 
65.600000 81.000000 81.000000 69.833333 178.400000 154.000000 88.750000 39.666667 29.250000 117.833333 
0.000000 176.000000 216.333333 101.500000 48.600000 0.000000 146.500000 88.666667 105.750000 60.833333 
129.800000 121.666667 0.000000 147.833333 332.800000 24.200000 176.750000 117.833333 339.500000 148.000000 
44.800000 40.333333 40.333333 324.000000 284.000000 72.800000 146.500000 79.333333 119.250000 167.500000 
105.600000 81.000000 40.333333 107.500000 24.200000 154.200000 29.250000 109.500000 267.250000 90.666667 
235.400000 121.666667 121.666667 157.833333 129.800000 178.400000 354.000000 157.833333 90.000000 9.666667 
154.200000 40.333333 257.000000 79.333333 154.000000 178.400000 176.000000 69.000000 134.000000 200.666667 
150.400000 176.000000 0.000000 266.333333 178.400000 154.200000 59.500000 151.000000 90.000000 147.166667 
178.600000 216.333333 81.000000 89.333333 72.800000 154.000000 118.250000 69.000000 338.500000 138.000000 
235.600000 40.333333 216.333333 137.500000 235.600000 414.000000 161.250000 245.833333 132.000000 130.666667 
129.800000 176.000000 81.000000 89.166667 72.800000 471.400000 119.250000 99.666667 29.250000 39.666667 
171.200000 392.333333 0.000000 216.500000 154.000000 129.800000 151.000000 303.000000 104.750000 90.666667 
0.000000 785.666667 40.333333 167.333333 24.200000 235.400000 90.000000 70.333333 119.250000 119.333333 
48.600000 81.000000 81.000000 99.833333 48.600000 73.000000 235.500000 50.000000 382.500000 69.833333 
20.600000 0.000000 40.333333 79.333333 259.600000 438.600000 151.000000 69.833333 190.500000 110.333333 
105.600000 0.000000 216.333333 158.333333 121.600000 227.200000 44.000000 130.666667 90.000000 197.500000 
41.400000 40.333333 216.333333 39.666667 73.000000 97.200000 151.000000 101.333333 88.750000 70.333333 
44.800000 40.333333 40.333333 226.166667 97.200000 284.000000 75.250000 108.166667 74.250000 59.166667 
69.200000 216.333333 0.000000 137.500000 129.800000 154.200000 191.500000 60.000000 207.250000 127.000000 
24.200000 176.000000 216.333333 148.000000 105.600000 406.000000 29.250000 372.500000 207.250000 208.000000 
174.800000 40.333333 0.000000 60.000000 129.800000 24.200000 176.750000 89.166667 222.000000 218.666667 
48.600000 40.333333 40.333333 250.333333 24.200000 284.000000 88.000000 110.500000 44.000000 188.500000 
73.000000 81.000000 0.000000 19.500000 178.400000 24.200000 58.500000 50.166667 264.000000 68.500000 
0.000000 297.666667 81.000000 29.333333 389.600000 178.600000 338.250000 286.333333 73.250000 100.500000 
154.200000 81.000000 81.000000 304.666667 544.200000 97.400000 161.250000 256.333333 59.500000 245.833333 
308.600000 433.333333 257.000000 80.333333 235.400000 471.200000 73.250000 90.000000 146.500000 59.833333 
73.000000 81.000000 257.000000 117.333333 97.200000 202.800000 120.500000 137.500000 74.250000 151.666667 
69.200000 297.666667 176.000000 120.833333 129.800000 129.800000 74.250000 120.833333 58.500000 39.666667 
41.400000 40.333333 40.333333 138.166667 154.000000 154.200000 0.000000 226.166667 88.750000 178.166667 
276.800000 176.000000 40.333333 0.000000 24.200000 72.800000 190.500000 60.666667 88.750000 111.000000 
211.200000 216.333333 81.000000 216.333333 48.600000 129.800000 162.250000 79.333333 44.000000 187.666667 
341.200000 81.000000 40.333333 110.333333 129.800000 72.800000 44.000000 157.666667 190.500000 79.333333 
48.600000 40.333333 352.333333 97.666667 211.200000 129.800000 58.500000 109.500000 44.750000 80.333333 
154.200000 81.000000 40.333333 50.000000 178.400000 146.000000 268.250000 246.333333 190.500000 188.500000 
325.600000 40.333333 81.000000 137.500000 24.200000 72.800000 74.250000 117.333333 44.750000 167.500000 
381.800000 121.666667 81.000000 168.166667 202.800000 284.000000 103.500000 50.000000 103.500000 29.333333 
154.200000 379.000000 176.000000 59.166667 121.600000 121.600000 88.750000 157.833333 88.750000 50.000000 
187.600000 514.333333 0.000000 245.166667 674.400000 129.800000 136.250000 225.500000 88.750000 373.500000 
220.000000 243.666667 297.666667 195.500000 365.600000 487.600000 209.750000 198.500000 234.750000 178.000000 
223.600000 203.000000 81.000000 177.333333 276.000000 178.400000 311.250000 108.166667 180.250000 79.333333 
790.000000 501.000000 216.333333 307.333333 747.600000 487.400000 326.000000 137.500000 73.250000 446.000000 
699.000000 419.666667 257.000000 109.000000 861.200000 251.600000 163.500000 101.333333 546.000000 315.666667 
1285.000000 203.000000 216.333333 131.333333 194.800000 430.400000 313.500000 166.833333 237.750000 160.000000 
548.800000 541.666667 257.000000 318.833333 202.800000 357.200000 549.750000 80.166667 372.250000 409.166667 
325.800000 718.000000 257.000000 161.500000 715.200000 300.400000 309.000000 428.000000 661.250000 552.833333 
715.800000 257.000000 257.000000 504.500000 544.200000 715.000000 88.750000 79.333333 119.250000 277.333333 
782.000000 541.666667 352.333333 226.833333 406.200000 536.200000 210.750000 157.833333 516.750000 366.166667 
607.400000 596.000000 203.000000 180.333333 1300.600000 430.400000 209.750000 305.500000 531.500000 622.166667 
460.400000 555.000000 650.000000 432.500000 349.200000 625.600000 384.500000 199.000000 266.000000 669.500000 
696.000000 921.000000 473.666667 215.666667 487.400000 276.000000 298.750000 728.166667 251.250000 619.833333 
717.800000 297.666667 162.333333 357.166667 73.000000 1024.000000 271.750000 306.833333 195.000000 594.166667 
744.000000 460.333333 216.333333 276.666667 723.200000 430.400000 353.000000 344.166667 367.500000 219.500000 
787.200000 203.000000 297.666667 336.833333 593.000000 381.600000 576.500000 446.166667 44.750000 464.666667 
827.000000 541.666667 731.333333 296.000000 1032.200000 349.200000 241.250000 407.666667 603.750000 227.166667 
574.200000 623.000000 257.000000 505.500000 503.800000 723.200000 286.500000 276.666667 91.250000 586.666667 
793.600000 284.333333 555.333333 376.666667 316.800000 609.400000 580.250000 454.333333 207.500000 730.666667 
860.600000 704.333333 338.333333 562.666667 560.800000 495.600000 355.250000 296.166667 443.500000 427.166667 
447.600000 677.333333 297.666667 258.500000 536.200000 454.800000 342.750000 170.500000 265.000000 542.333333 
415.200000 365.666667 0.000000 159.166667 487.400000 414.400000 311.250000 418.000000 224.500000 256.333333 
782.000000 365.666667 338.333333 370.000000 633.800000 796.200000 521.250000 157.000000 255.000000 464.166667 
813.600000 243.666667 568.666667 552.000000 853.200000 715.000000 195.000000 197.500000 179.250000 287.166667 
722.200000 379.000000 392.333333 709.333333 772.000000 121.600000 504.250000 501.666667 428.750000 493.333333 
685.200000 447.000000 921.000000 138.833333 560.400000 593.000000 357.500000 226.833333 220.750000 846.000000 
638.200000 663.666667 419.666667 373.666667 454.800000 373.600000 534.750000 375.833333 73.250000 417.333333 
721.200000 121.666667 81.000000 299.166667 430.400000 650.200000 212.000000 179.500000 504.500000 251.833333 
721.200000 704.333333 257.000000 257.833333 455.000000 845.200000 327.000000 266.000000 241.250000 369.166667 
615.400000 501.000000 473.666667 208.000000 609.400000 918.400000 224.500000 652.166667 413.750000 355.666667 
900.200000 460.333333 473.666667 217.833333 991.400000 772.000000 180.250000 376.666667 88.750000 287.166667 
683.400000 379.000000 433.000000 277.333333 739.400000 731.200000 681.750000 397.000000 256.000000 492.500000 
915.600000 840.000000 731.333333 278.833333 617.400000 674.400000 340.500000 524.333333 295.500000 315.000000 
659.000000 284.333333 40.333333 390.333333 902.200000 682.400000 134.000000 434.666667 505.250000 525.833333 
626.600000 596.000000 121.666667 367.833333 609.200000 430.600000 574.250000 237.500000 148.750000 310.666667 
362.800000 636.666667 826.000000 532.666667 544.200000 528.000000 135.250000 651.500000 529.250000 237.666667 
329.400000 799.333333 609.333333 432.333333 398.000000 292.400000 403.750000 336.000000 180.250000 328.500000 
846.000000 203.000000 433.000000 651.500000 747.600000 552.400000 241.250000 376.000000 164.500000 720.000000 
561.400000 284.333333 216.333333 287.833333 1040.200000 934.600000 401.500000 601.833333 225.500000 337.833333 
493.400000 162.333333 257.000000 236.666667 609.400000 511.600000 296.500000 306.000000 549.500000 620.500000 
416.000000 1029.333333 257.000000 129.166667 715.000000 479.400000 668.000000 367.833333 236.750000 682.333333 
1087.200000 325.000000 826.000000 207.333333 877.600000 300.400000 345.250000 375.166667 499.750000 564.166667 
631.200000 541.666667 40.333333 257.833333 536.200000 755.800000 255.000000 248.000000 164.500000 504.000000 
610.400000 379.000000 338.333333 385.833333 682.600000 584.800000 844.500000 552.833333 372.250000 635.000000 
647.200000 772.000000 40.333333 176.666667 877.600000 528.000000 255.000000 217.166667 358.750000 572.333333 
216.400000 460.333333 338.333333 170.500000 682.600000 373.600000 662.500000 447.500000 444.250000 720.833333 
664.400000 419.666667 961.666667 230.833333 959.000000 503.600000 242.500000 444.500000 180.250000 592.000000 
558.000000 162.333333 162.333333 728.333333 503.800000 820.800000 489.750000 288.666667 206.250000 376.666667 
525.400000 853.333333 338.333333 364.833333 772.000000 828.800000 462.500000 326.333333 474.000000 613.166667 
744.800000 473.666667 121.666667 346.666667 593.000000 772.000000 540.500000 436.166667 723.500000 290.333333 
493.600000 812.666667 473.666667 326.166667 528.000000 715.000000 521.250000 476.833333 654.750000 497.833333 
664.400000 433.333333 379.000000 275.666667 316.800000 528.000000 250.250000 495.000000 296.500000 370.000000 
268.800000 555.333333 121.666667 274.333333 633.800000 398.000000 594.500000 345.833333 959.250000 484.166667 
404.200000 460.333333 690.666667 592.833333 430.400000 585.000000 269.500000 553.666667 605.750000 653.000000 
553.400000 826.333333 541.666667 335.166667 796.400000 609.400000 448.000000 347.333333 207.500000 392.500000 
378.000000 406.333333 555.333333 179.500000 511.800000 1137.800000 268.500000 319.500000 458.000000 845.833333 
465.000000 541.666667 474.000000 575.500000 544.200000 723.200000 651.250000 110.333333 339.500000 601.000000 
558.800000 121.666667 514.666667 160.000000 641.800000 666.200000 528.250000 542.333333 485.250000 452.000000 
716.000000 636.333333 81.000000 285.666667 633.800000 1032.200000 273.000000 457.166667 372.250000 496.500000 
501.000000 541.666667 609.333333 485.833333 438.400000 788.200000 331.750000 285.500000 472.750000 384.333333 
977.800000 162.333333 162.333333 415.000000 430.400000 763.800000 534.750000 217.833333 356.500000 355.000000 
781.800000 541.666667 474.000000 176.666667 698.800000 625.600000 373.250000 354.833333 357.500000 247.166667 
406.400000 501.000000 609.333333 373.833333 593.000000 788.200000 286.500000 619.833333 251.250000 246.500000 
447.600000 853.333333 162.333333 394.833333 560.600000 658.200000 493.000000 278.166667 443.500000 603.500000 
855.000000 243.666667 460.333333 89.166667 934.400000 349.200000 402.750000 248.000000 327.000000 467.000000 
689.800000 81.000000 379.000000 354.833333 479.200000 251.600000 702.000000 544.500000 280.750000 640.333333 
915.800000 487.666667 216.333333 543.833333 1032.000000 503.600000 360.000000 257.833333 767.250000 415.166667 
982.400000 419.666667 392.666667 190.833333 617.400000 763.800000 280.750000 306.000000 88.750000 357.166667 
829.000000 731.333333 473.666667 291.000000 536.000000 666.200000 192.750000 473.166667 695.250000 317.333333 
1074.800000 297.666667 81.000000 318.833333 406.200000 536.200000 537.250000 408.333333 209.750000 591.500000 
488.200000 243.666667 473.666667 486.666667 438.600000 528.200000 163.500000 641.666667 165.750000 808.000000 
676.200000 745.000000 216.333333 208.000000 300.400000 641.800000 255.000000 442.833333 670.250000 574.000000 
528.800000 433.000000 216.333333 446.666667 926.400000 796.200000 270.750000 546.833333 249.250000 622.166667 
509.800000 731.333333 650.000000 190.166667 641.800000 747.400000 267.250000 318.833333 398.000000 566.500000 
357.600000 297.666667 121.666667 477.500000 763.800000 642.000000 432.000000 491.833333 268.500000 375.833333 
747.600000 894.000000 433.000000 207.333333 828.800000 788.200000 387.000000 829.833333 224.500000 414.500000 
350.000000 636.333333 257.000000 278.833333 251.600000 503.600000 636.250000 288.666667 800.250000 424.833333 
562.400000 162.333333 81.000000 287.166667 357.200000 552.400000 520.250000 298.500000 356.500000 536.333333 
672.400000 243.666667 40.333333 336.666667 723.200000 552.400000 550.750000 1037.666667 164.500000 425.666667 
880.400000 257.000000 203.000000 435.500000 292.400000 373.600000 506.750000 759.833333 271.750000 520.666667 
444.600000 717.666667 555.333333 728.166667 617.600000 910.200000 459.000000 386.666667 341.750000 415.166667 
513.600000 541.666667 541.666667 356.333333 544.200000 1073.000000 255.000000 268.333333 147.500000 488.166667 
493.600000 636.333333 419.666667 562.666667 487.400000 666.200000 472.750000 317.333333 314.750000 663.666667 
972.600000 650.000000 162.333333 535.666667 967.200000 625.800000 575.500000 342.166667 190.500000 365.333333 
240.800000 284.333333 176.000000 345.833333 828.800000 755.800000 443.500000 376.833333 354.250000 616.166667 
529.000000 419.666667 690.666667 325.500000 820.800000 739.400000 223.250000 218.666667 503.250000 454.333333 
465.600000 379.000000 257.000000 424.166667 739.600000 633.800000 343.000000 346.500000 680.500000 604.833333 
769.200000 419.666667 121.666667 373.833333 601.200000 910.200000 134.000000 287.166667 620.750000 710.833333 
627.400000 162.333333 81.000000 473.833333 853.400000 609.200000 340.500000 181.833333 88.000000 349.666667 
566.800000 596.000000 379.000000 445.166667 479.400000 796.200000 566.250000 515.333333 279.500000 328.500000 
638.200000 419.666667 284.333333 318.000000 520.000000 796.400000 225.500000 470.666667 312.500000 573.166667 
218.200000 162.333333 731.333333 330.000000 723.000000 609.400000 430.000000 353.333333 397.250000 618.500000 
655.400000 379.000000 121.666667 197.500000 698.800000 560.600000 475.000000 491.833333 250.250000 258.500000 
659.000000 433.333333 473.666667 109.500000 837.000000 609.400000 220.750000 198.500000 563.000000 473.833333 
504.400000 379.000000 433.000000 412.166667 536.200000 503.800000 431.000000 386.500000 294.250000 632.666667 
274.200000 663.666667 772.000000 336.666667 430.600000 674.400000 506.750000 374.500000 489.500000 650.833333 
549.800000 365.666667 121.666667 305.166667 536.200000 763.800000 195.000000 445.166667 165.750000 346.500000 
742.000000 433.000000 257.000000 160.000000 926.400000 1040.400000 256.000000 318.833333 251.250000 454.333333 
662.600000 419.666667 433.000000 366.833333 747.600000 690.800000 534.750000 699.500000 255.000000 325.833333 
374.600000 826.333333 650.000000 512.833333 536.200000 479.200000 59.500000 454.333333 323.750000 505.500000 
908.200000 514.333333 162.333333 237.500000 406.000000 398.000000 433.250000 308.166667 366.750000 530.166667 
1074.600000 338.333333 338.333333 248.666667 365.600000 373.600000 374.500000 484.333333 161.250000 377.333333 
197.400000 473.666667 162.333333 455.000000 430.600000 853.200000 252.750000 170.500000 713.250000 325.500000 
631.000000 419.666667 257.000000 226.833333 438.400000 406.200000 208.500000 395.500000 253.750000 375.166667 
733.000000 284.333333 81.000000 354.166667 828.800000 381.800000 270.750000 238.166667 148.750000 616.166667 
793.600000 501.000000 338.333333 366.833333 422.400000 975.200000 487.500000 589.833333 300.000000 331.000000 
435.000000 379.000000 40.333333 218.666667 479.200000 430.400000 477.250000 258.666667 341.750000 552.833333 
384.400000 473.666667 162.333333 376.833333 544.400000 349.200000 295.500000 575.500000 236.750000 376.666667 
408.600000 338.333333 81.000000 364.666667 658.200000 243.600000 398.250000 690.000000 618.500000 525.833333 
476.600000 338.333333 338.333333 187.833333 763.800000 332.800000 696.250000 583.666667 148.750000 495.000000 
244.400000 419.666667 297.666667 445.000000 585.000000 820.800000 327.000000 306.666667 163.500000 251.833333 
317.600000 541.666667 0.000000 336.166667 381.600000 585.000000 240.250000 650.666667 753.750000 338.333333 
216.400000 731.333333 474.000000 218.000000 609.400000 373.600000 397.000000 167.333333 256.000000 495.000000 
850.600000 338.333333 121.666667 258.500000 1007.800000 398.000000 554.000000 355.666667 478.500000 427.166667 
561.400000 81.000000 677.333333 198.333333 430.600000 308.600000 597.000000 316.333333 253.750000 826.166667 
440.600000 541.666667 176.000000 452.833333 487.400000 170.400000 328.250000 482.000000 446.750000 612.333333 
581.400000 460.333333 473.666667 441.500000 324.800000 446.800000 225.500000 437.666667 369.000000 150.166667 
237.200000 406.333333 162.333333 383.333333 601.200000 454.800000 990.000000 601.833333 266.000000 741.833333 
606.600000 243.666667 297.666667 366.166667 1186.600000 666.200000 501.000000 397.666667 415.250000 208.166667 
253.600000 555.333333 81.000000 445.166667 950.800000 528.000000 519.000000 407.000000 457.000000 396.166667 
353.800000 284.333333 379.000000 394.000000 552.600000 462.800000 341.750000 130.666667 716.500000 446.666667 
480.000000 284.333333 352.000000 218.666667 511.800000 650.200000 251.250000 495.000000 432.000000 443.000000 
407.000000 419.666667 40.333333 261.666667 268.000000 357.400000 235.500000 447.500000 631.750000 436.166667 
529.000000 379.000000 501.000000 226.833333 300.400000 406.000000 370.000000 375.166667 296.500000 485.000000 
516.400000 447.000000 379.000000 248.666667 723.200000 194.800000 239.000000 443.000000 179.250000 217.166667 
725.200000 338.333333 176.000000 288.666667 568.800000 349.200000 340.500000 160.666667 119.250000 376.666667 
525.400000 677.333333 216.333333 199.833333 528.000000 820.800000 180.250000 510.833333 73.250000 501.666667 
574.200000 203.000000 379.000000 109.500000 357.200000 276.000000 267.250000 209.666667 180.250000 269.000000 
184.000000 325.000000 0.000000 363.166667 593.000000 389.800000 327.000000 545.166667 135.250000 522.000000 
549.800000 203.000000 243.666667 238.166667 259.800000 715.000000 162.250000 387.333333 281.750000 385.000000 
314.000000 473.666667 216.333333 228.500000 585.000000 959.000000 472.500000 515.333333 240.250000 427.333333 
310.400000 338.333333 297.666667 216.500000 690.600000 568.600000 520.250000 279.666667 314.750000 546.000000 
216.400000 555.333333 40.333333 455.000000 146.000000 479.400000 388.000000 210.500000 471.750000 765.000000 
729.400000 419.666667 216.333333 387.333333 536.000000 796.400000 708.750000 300.000000 692.750000 535.666667 
506.400000 284.333333 338.333333 504.500000 698.800000 633.800000 327.000000 336.166667 134.000000 622.166667 
195.600000 419.666667 338.333333 130.666667 568.800000 633.600000 165.750000 289.333333 431.000000 375.333333 
374.400000 690.666667 162.333333 415.166667 406.000000 763.800000 341.750000 424.166667 413.000000 287.833333 
135.200000 121.666667 81.000000 181.000000 373.600000 536.200000 514.500000 395.500000 473.750000 279.666667 
391.600000 203.000000 379.000000 266.000000 698.800000 243.600000 625.250000 443.666667 651.250000 501.666667 
387.800000 636.333333 650.000000 138.833333 780.200000 438.600000 529.250000 602.500000 358.750000 464.000000 
553.400000 501.000000 216.333333 248.666667 771.800000 308.600000 273.000000 201.333333 239.000000 221.000000 
473.000000 365.666667 216.333333 239.166667 284.200000 495.600000 502.250000 403.000000 664.750000 602.500000 
693.400000 379.000000 203.000000 200.666667 536.000000 772.000000 428.500000 236.666667 265.000000 415.833333 
350.000000 609.333333 81.000000 268.333333 414.200000 552.400000 446.750000 369.166667 257.250000 239.000000 
529.000000 162.333333 514.666667 414.333333 97.200000 715.200000 371.000000 287.833333 256.000000 515.166667 
156.000000 40.333333 40.333333 417.333333 430.400000 194.800000 180.250000 366.166667 356.500000 610.333333 
416.000000 514.666667 176.000000 256.500000 674.400000 251.800000 149.750000 468.000000 205.250000 592.000000 
286.000000 121.666667 216.333333 339.833333 877.600000 698.800000 196.250000 335.166667 548.250000 416.000000 
220.000000 812.666667 121.666667 406.833333 731.200000 528.000000 340.500000 461.833333 548.500000 544.666667 
367.200000 325.000000 297.666667 501.666667 251.600000 202.800000 431.000000 140.333333 59.500000 826.166667 
695.200000 162.333333 0.000000 613.000000 300.400000 308.600000 591.250000 375.166667 164.500000 453.500000 
455.800000 379.000000 392.666667 218.666667 463.000000 121.600000 369.000000 429.500000 207.500000 705.666667 
578.600000 297.666667 392.333333 443.500000 454.800000 585.000000 249.250000 533.333333 354.000000 432.333333 
623.000000 812.666667 379.000000 208.000000 389.800000 593.200000 251.250000 108.833333 387.000000 495.500000 
69.200000 0.000000 121.666667 366.166667 308.400000 390.000000 266.000000 207.500000 29.250000 475.333333 
346.400000 121.666667 352.333333 441.500000 959.000000 324.800000 443.250000 330.000000 694.000000 415.833333 
93.600000 433.333333 121.666667 79.500000 349.200000 406.200000 285.500000 247.166667 132.000000 209.000000 
378.000000 121.666667 257.000000 373.666667 959.000000 332.800000 402.750000 553.666667 206.250000 599.500000 
237.200000 297.666667 81.000000 366.166667 300.400000 357.400000 341.750000 424.166667 297.750000 506.166667 
517.200000 555.000000 297.666667 431.000000 243.600000 243.600000 164.500000 190.166667 329.500000 226.833333 
386.000000 162.333333 297.666667 404.500000 455.000000 381.600000 606.000000 492.000000 191.500000 487.333333 
461.000000 379.000000 433.000000 190.833333 349.200000 617.600000 635.250000 140.333333 397.250000 267.500000 
667.200000 433.000000 243.666667 199.833333 300.400000 357.200000 356.500000 207.333333 369.000000 375.833333 
