0 1 2 3 4 5 6 
211.400000 58.000000 19.500000 24.200000 0.000000 44.000000 182.500000 
0.000000 176.000000 20.166667 259.800000 0.000000 132.000000 0.000000 
129.800000 117.000000 158.500000 48.400000 0.000000 132.000000 324.500000 
211.200000 58.000000 39.666667 0.000000 0.000000 0.000000 0.000000 
129.800000 0.000000 9.666667 48.400000 0.000000 44.750000 0.000000 
150.400000 58.000000 40.500000 24.200000 117.000000 14.500000 0.000000 
24.200000 0.000000 9.666667 105.600000 234.000000 14.500000 60.500000 
150.400000 234.000000 69.833333 105.600000 0.000000 14.500000 60.500000 
90.000000 234.000000 29.833333 48.400000 58.000000 14.500000 182.500000 
65.600000 293.000000 0.000000 129.800000 293.000000 75.250000 0.000000 
322.200000 176.000000 49.500000 178.400000 293.000000 14.500000 0.000000 
299.400000 234.000000 97.666667 284.400000 234.000000 220.750000 0.000000 
317.000000 352.000000 29.333333 259.800000 234.000000 161.250000 0.000000 
195.600000 234.000000 117.833333 276.000000 293.000000 14.500000 121.500000 
195.600000 528.000000 70.333333 259.800000 117.000000 30.250000 0.000000 
367.400000 411.000000 39.666667 333.200000 352.000000 410.750000 0.000000 
509.200000 411.000000 199.000000 389.800000 411.000000 75.250000 60.500000 
184.000000 587.000000 158.500000 276.000000 469.000000 352.750000 0.000000 
107.200000 176.000000 178.666667 381.800000 176.000000 161.250000 60.500000 
86.400000 352.000000 127.666667 341.200000 234.000000 425.500000 121.500000 
83.000000 117.000000 188.666667 259.800000 117.000000 59.500000 446.500000 
256.000000 117.000000 237.500000 24.200000 234.000000 206.250000 0.000000 
220.000000 58.000000 273.666667 73.000000 58.000000 29.250000 0.000000 
20.600000 117.000000 147.833333 24.200000 176.000000 222.000000 0.000000 
65.600000 58.000000 50.166667 24.200000 117.000000 323.500000 0.000000 
387.800000 117.000000 157.833333 97.200000 117.000000 29.250000 60.500000 
0.000000 58.000000 29.833333 0.000000 117.000000 75.250000 60.500000 
150.400000 117.000000 40.333333 72.800000 117.000000 59.500000 121.500000 
147.000000 117.000000 29.833333 0.000000 58.000000 132.000000 0.000000 
235.400000 0.000000 9.666667 48.600000 0.000000 0.000000 324.500000 
20.600000 0.000000 40.500000 105.600000 58.000000 14.500000 264.000000 
105.600000 176.000000 29.833333 154.000000 0.000000 162.250000 0.000000 
0.000000 58.000000 195.500000 97.200000 0.000000 88.750000 0.000000 
20.600000 117.000000 80.166667 24.200000 176.000000 14.500000 0.000000 
24.200000 0.000000 0.000000 72.800000 117.000000 29.250000 60.500000 
20.600000 117.000000 39.666667 211.400000 58.000000 0.000000 60.500000 
147.000000 58.000000 205.833333 24.200000 0.000000 207.250000 60.500000 
44.800000 176.000000 138.000000 154.200000 58.000000 30.250000 121.500000 
20.600000 58.000000 117.833333 235.400000 0.000000 220.750000 0.000000 
231.800000 58.000000 9.666667 0.000000 58.000000 161.250000 0.000000 
0.000000 58.000000 19.500000 0.000000 58.000000 14.500000 0.000000 
337.600000 58.000000 60.000000 0.000000 58.000000 0.000000 0.000000 
24.200000 176.000000 147.166667 129.800000 58.000000 59.500000 264.000000 
211.200000 58.000000 88.000000 24.200000 176.000000 30.250000 0.000000 
446.800000 58.000000 108.166667 48.400000 58.000000 207.250000 121.500000 
41.400000 0.000000 19.500000 48.400000 117.000000 14.500000 0.000000 
20.600000 117.000000 117.833333 24.200000 0.000000 161.250000 60.500000 
154.200000 117.000000 246.500000 129.800000 58.000000 44.000000 264.000000 
0.000000 176.000000 60.666667 105.600000 58.000000 14.500000 0.000000 
105.600000 0.000000 205.833333 24.200000 0.000000 0.000000 60.500000 
48.600000 0.000000 88.000000 24.200000 0.000000 90.000000 0.000000 
0.000000 117.000000 50.000000 24.200000 0.000000 14.500000 0.000000 
126.200000 0.000000 39.666667 48.600000 0.000000 74.250000 0.000000 
20.600000 117.000000 20.166667 129.800000 176.000000 14.500000 264.000000 
24.200000 176.000000 97.666667 129.800000 234.000000 191.500000 60.500000 
126.200000 117.000000 0.000000 129.800000 117.000000 74.250000 0.000000 
0.000000 0.000000 40.333333 24.200000 176.000000 0.000000 0.000000 
20.600000 176.000000 117.833333 24.200000 58.000000 146.500000 0.000000 
44.800000 0.000000 39.666667 72.800000 58.000000 135.250000 0.000000 
44.800000 58.000000 20.166667 24.200000 58.000000 146.500000 264.000000 
83.000000 117.000000 59.833333 154.000000 58.000000 29.250000 60.500000 
0.000000 58.000000 245.666667 72.800000 58.000000 14.500000 121.500000 
41.400000 0.000000 50.166667 129.800000 0.000000 0.000000 324.500000 
41.400000 117.000000 20.166667 105.600000 0.000000 59.500000 0.000000 
20.600000 58.000000 273.833333 24.200000 0.000000 0.000000 121.500000 
0.000000 0.000000 39.666667 24.200000 58.000000 73.250000 0.000000 
0.000000 0.000000 0.000000 24.200000 58.000000 264.000000 60.500000 
105.600000 58.000000 59.166667 154.000000 176.000000 59.500000 264.000000 
129.800000 117.000000 20.166667 72.800000 0.000000 0.000000 121.500000 
20.600000 0.000000 50.000000 129.800000 117.000000 0.000000 0.000000 
105.600000 117.000000 176.000000 24.200000 117.000000 14.500000 0.000000 
232.000000 117.000000 107.500000 48.400000 117.000000 30.250000 0.000000 
24.200000 58.000000 117.833333 105.600000 0.000000 14.500000 60.500000 
0.000000 0.000000 40.500000 0.000000 176.000000 0.000000 0.000000 
174.800000 117.000000 20.166667 24.200000 117.000000 44.750000 0.000000 
44.800000 58.000000 29.833333 48.400000 0.000000 14.500000 0.000000 
0.000000 0.000000 19.500000 0.000000 58.000000 59.500000 0.000000 
126.200000 0.000000 50.166667 235.600000 58.000000 14.500000 0.000000 
0.000000 0.000000 29.833333 48.400000 0.000000 44.750000 0.000000 
20.600000 0.000000 20.166667 0.000000 58.000000 59.500000 60.500000 
126.200000 117.000000 107.500000 129.800000 176.000000 60.750000 60.500000 
150.400000 58.000000 20.166667 24.200000 117.000000 14.500000 60.500000 
24.200000 58.000000 40.333333 260.000000 58.000000 44.750000 60.500000 
20.600000 0.000000 29.833333 24.200000 117.000000 191.500000 264.000000 
0.000000 117.000000 59.833333 24.200000 117.000000 132.000000 0.000000 
20.600000 117.000000 138.166667 97.200000 0.000000 146.500000 385.500000 
174.800000 176.000000 59.166667 154.000000 117.000000 14.500000 60.500000 
0.000000 117.000000 0.000000 235.400000 0.000000 75.250000 0.000000 
126.200000 0.000000 40.333333 24.200000 117.000000 0.000000 264.000000 
20.600000 117.000000 9.666667 105.600000 0.000000 75.250000 60.500000 
126.200000 0.000000 19.500000 105.600000 58.000000 14.500000 0.000000 
147.000000 117.000000 39.666667 48.600000 117.000000 14.500000 60.500000 
41.400000 0.000000 50.000000 24.200000 117.000000 75.250000 0.000000 
48.600000 58.000000 9.666667 24.200000 58.000000 146.500000 60.500000 
297.600000 176.000000 40.333333 129.800000 117.000000 44.000000 264.000000 
126.200000 58.000000 178.833333 129.800000 58.000000 14.500000 0.000000 
317.000000 0.000000 20.166667 178.400000 0.000000 161.250000 0.000000 
24.200000 176.000000 29.833333 24.200000 0.000000 161.250000 264.000000 
0.000000 117.000000 178.666667 129.800000 0.000000 60.750000 60.500000 
44.800000 0.000000 97.666667 24.200000 0.000000 30.250000 0.000000 
20.600000 58.000000 49.500000 72.800000 58.000000 0.000000 324.500000 
44.800000 0.000000 59.833333 48.600000 0.000000 14.500000 0.000000 
105.600000 0.000000 19.500000 24.200000 0.000000 59.500000 264.000000 
48.600000 0.000000 108.166667 48.400000 0.000000 44.000000 0.000000 
65.600000 0.000000 9.666667 316.800000 0.000000 29.250000 0.000000 
24.200000 0.000000 117.833333 48.600000 176.000000 14.500000 264.000000 
0.000000 0.000000 20.166667 24.200000 0.000000 132.000000 0.000000 
0.000000 58.000000 29.833333 0.000000 0.000000 162.250000 0.000000 
69.200000 0.000000 88.000000 129.800000 58.000000 29.250000 121.500000 
0.000000 0.000000 9.666667 24.200000 58.000000 90.000000 60.500000 
20.600000 0.000000 9.666667 0.000000 0.000000 44.000000 0.000000 
90.000000 176.000000 60.666667 24.200000 234.000000 14.500000 0.000000 
174.800000 0.000000 19.500000 24.200000 0.000000 29.250000 60.500000 
41.400000 0.000000 128.500000 211.400000 176.000000 0.000000 121.500000 
0.000000 117.000000 90.000000 24.200000 58.000000 90.000000 0.000000 
256.000000 0.000000 0.000000 24.200000 117.000000 14.500000 324.500000 
24.200000 58.000000 0.000000 0.000000 58.000000 59.500000 0.000000 
126.200000 117.000000 50.000000 24.200000 176.000000 0.000000 0.000000 
24.200000 58.000000 195.666667 0.000000 0.000000 0.000000 60.500000 
20.600000 58.000000 29.833333 48.400000 58.000000 75.250000 0.000000 
20.600000 0.000000 107.500000 0.000000 0.000000 29.250000 324.500000 
24.200000 58.000000 39.666667 0.000000 0.000000 0.000000 0.000000 
0.000000 117.000000 69.833333 24.200000 0.000000 146.500000 60.500000 
24.200000 0.000000 19.500000 154.200000 117.000000 75.250000 60.500000 
24.200000 58.000000 138.166667 129.800000 0.000000 30.250000 0.000000 
41.400000 117.000000 0.000000 24.200000 176.000000 162.250000 0.000000 
129.800000 176.000000 111.000000 0.000000 0.000000 0.000000 0.000000 
174.800000 58.000000 20.166667 0.000000 0.000000 44.750000 264.000000 
105.600000 0.000000 108.166667 48.400000 58.000000 44.750000 0.000000 
0.000000 58.000000 117.833333 235.400000 0.000000 30.250000 0.000000 
24.200000 0.000000 158.333333 24.200000 58.000000 59.500000 0.000000 
20.600000 0.000000 9.666667 24.200000 58.000000 30.250000 60.500000 
24.200000 0.000000 9.666667 0.000000 0.000000 29.250000 121.500000 
0.000000 0.000000 9.666667 24.200000 58.000000 44.750000 0.000000 
105.600000 176.000000 205.833333 154.200000 58.000000 44.000000 0.000000 
0.000000 58.000000 19.500000 72.800000 0.000000 59.500000 60.500000 
65.600000 117.000000 40.500000 235.600000 117.000000 14.500000 60.500000 
0.000000 0.000000 127.666667 105.600000 117.000000 44.750000 60.500000 
20.600000 0.000000 137.500000 0.000000 0.000000 75.250000 0.000000 
147.000000 0.000000 168.333333 24.200000 58.000000 29.250000 650.000000 
65.600000 0.000000 196.166667 129.800000 58.000000 60.750000 264.000000 
20.600000 58.000000 29.833333 24.200000 0.000000 264.000000 0.000000 
129.800000 117.000000 20.166667 0.000000 58.000000 264.000000 264.000000 
24.200000 117.000000 176.000000 24.200000 117.000000 59.500000 60.500000 
0.000000 58.000000 0.000000 154.200000 58.000000 74.250000 0.000000 
0.000000 0.000000 48.833333 24.200000 0.000000 0.000000 0.000000 
44.800000 58.000000 19.500000 24.200000 0.000000 0.000000 0.000000 
211.400000 234.000000 50.166667 0.000000 58.000000 0.000000 324.500000 
24.200000 0.000000 117.833333 24.200000 58.000000 44.000000 121.500000 
41.400000 58.000000 9.666667 178.400000 117.000000 30.250000 0.000000 
20.600000 58.000000 29.833333 0.000000 58.000000 0.000000 264.000000 
24.200000 0.000000 20.166667 0.000000 0.000000 44.000000 0.000000 
41.400000 0.000000 88.000000 48.600000 58.000000 0.000000 0.000000 
20.600000 0.000000 20.166667 0.000000 0.000000 29.250000 60.500000 
105.600000 0.000000 138.166667 0.000000 117.000000 176.750000 324.500000 
0.000000 58.000000 60.666667 105.600000 0.000000 58.500000 0.000000 
0.000000 0.000000 79.500000 105.600000 58.000000 59.500000 0.000000 
20.600000 58.000000 19.500000 48.600000 234.000000 14.500000 121.500000 
317.000000 58.000000 20.166667 105.600000 0.000000 74.250000 0.000000 
0.000000 0.000000 9.666667 105.600000 58.000000 29.250000 0.000000 
167.800000 0.000000 19.500000 24.200000 0.000000 59.500000 0.000000 
44.800000 58.000000 39.666667 48.600000 0.000000 44.750000 0.000000 
126.200000 176.000000 50.000000 0.000000 176.000000 191.500000 0.000000 
150.400000 117.000000 127.666667 105.600000 58.000000 88.000000 0.000000 
0.000000 58.000000 138.166667 48.400000 0.000000 88.750000 121.500000 
24.200000 58.000000 40.500000 129.800000 58.000000 0.000000 0.000000 
0.000000 0.000000 107.500000 129.800000 0.000000 132.000000 324.500000 
44.800000 58.000000 127.666667 0.000000 0.000000 44.750000 60.500000 
105.600000 0.000000 29.833333 154.200000 0.000000 44.750000 0.000000 
90.000000 117.000000 39.666667 48.400000 58.000000 44.000000 0.000000 
0.000000 0.000000 60.833333 72.800000 0.000000 30.250000 60.500000 
129.800000 117.000000 50.166667 48.400000 58.000000 14.500000 60.500000 
129.800000 0.000000 117.333333 24.200000 0.000000 90.000000 60.500000 
154.200000 0.000000 19.500000 235.400000 58.000000 73.250000 0.000000 
44.800000 117.000000 39.666667 105.600000 293.000000 162.250000 0.000000 
0.000000 234.000000 178.000000 129.800000 117.000000 30.250000 0.000000 
126.200000 58.000000 29.833333 24.200000 58.000000 30.250000 0.000000 
0.000000 58.000000 29.333333 24.200000 58.000000 14.500000 0.000000 
65.600000 58.000000 20.166667 129.800000 176.000000 14.500000 60.500000 
129.800000 58.000000 9.666667 48.600000 176.000000 14.500000 60.500000 
0.000000 58.000000 50.166667 0.000000 58.000000 29.250000 0.000000 
147.000000 0.000000 60.833333 0.000000 58.000000 44.750000 264.000000 
65.600000 0.000000 9.666667 0.000000 176.000000 132.000000 0.000000 
44.800000 0.000000 108.166667 0.000000 58.000000 90.000000 324.500000 
48.600000 58.000000 49.500000 0.000000 58.000000 58.500000 0.000000 
41.400000 117.000000 20.166667 129.800000 58.000000 30.250000 0.000000 
0.000000 58.000000 20.166667 105.600000 58.000000 14.500000 60.500000 
126.200000 176.000000 60.666667 24.200000 58.000000 44.750000 0.000000 
24.200000 0.000000 0.000000 105.600000 176.000000 29.250000 60.500000 
105.600000 58.000000 29.833333 0.000000 0.000000 90.000000 0.000000 
0.000000 58.000000 20.166667 105.600000 58.000000 176.750000 60.500000 
126.200000 58.000000 50.000000 48.600000 58.000000 132.000000 0.000000 
44.800000 117.000000 79.333333 24.200000 58.000000 30.250000 60.500000 
126.200000 58.000000 117.833333 24.200000 58.000000 0.000000 324.500000 
174.800000 0.000000 40.500000 0.000000 58.000000 146.500000 0.000000 
20.600000 176.000000 148.000000 235.400000 58.000000 162.250000 182.500000 
126.200000 0.000000 19.500000 48.400000 117.000000 0.000000 0.000000 
20.600000 176.000000 20.166667 0.000000 0.000000 14.500000 0.000000 
0.000000 58.000000 29.333333 24.200000 117.000000 60.750000 0.000000 
0.000000 0.000000 117.833333 211.200000 58.000000 59.500000 60.500000 
73.000000 58.000000 29.833333 129.800000 0.000000 162.250000 0.000000 
126.200000 176.000000 39.666667 24.200000 0.000000 14.500000 0.000000 
171.200000 176.000000 50.166667 235.400000 0.000000 91.250000 0.000000 
126.200000 0.000000 29.833333 105.600000 0.000000 44.000000 0.000000 
174.800000 176.000000 40.333333 24.200000 58.000000 29.250000 264.000000 
0.000000 58.000000 127.666667 24.200000 58.000000 58.500000 0.000000 
138.800000 58.000000 9.666667 129.800000 117.000000 14.500000 0.000000 
86.400000 117.000000 97.666667 129.800000 176.000000 30.250000 60.500000 
44.800000 58.000000 100.500000 24.200000 117.000000 90.000000 60.500000 
129.800000 0.000000 0.000000 0.000000 117.000000 0.000000 0.000000 
0.000000 117.000000 29.833333 48.600000 58.000000 59.500000 0.000000 
0.000000 117.000000 39.000000 105.600000 58.000000 14.500000 0.000000 
126.200000 176.000000 0.000000 0.000000 58.000000 0.000000 60.500000 
0.000000 117.000000 168.166667 129.800000 58.000000 0.000000 60.500000 
44.800000 0.000000 9.666667 48.400000 176.000000 14.500000 60.500000 
20.600000 176.000000 20.166667 0.000000 0.000000 0.000000 264.000000 
44.800000 58.000000 0.000000 0.000000 0.000000 30.250000 264.000000 
0.000000 176.000000 0.000000 154.000000 0.000000 29.250000 264.000000 
171.200000 58.000000 29.833333 0.000000 58.000000 14.500000 60.500000 
44.800000 0.000000 19.500000 0.000000 58.000000 132.000000 0.000000 
0.000000 58.000000 108.166667 0.000000 0.000000 30.250000 0.000000 
44.800000 58.000000 0.000000 154.000000 58.000000 75.250000 0.000000 
0.000000 58.000000 29.833333 154.200000 58.000000 14.500000 121.500000 
0.000000 0.000000 88.000000 105.600000 0.000000 59.500000 0.000000 
20.600000 58.000000 29.833333 0.000000 58.000000 44.000000 0.000000 
0.000000 0.000000 29.833333 105.600000 117.000000 14.500000 0.000000 
44.800000 234.000000 294.000000 0.000000 58.000000 161.250000 324.500000 
0.000000 0.000000 19.500000 24.200000 58.000000 29.250000 0.000000 
20.600000 0.000000 9.666667 24.200000 176.000000 176.750000 264.000000 
0.000000 58.000000 97.666667 0.000000 117.000000 0.000000 121.500000 
20.600000 58.000000 0.000000 0.000000 176.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 48.400000 0.000000 90.000000 264.000000 
20.600000 58.000000 19.500000 72.800000 0.000000 29.250000 0.000000 
147.000000 117.000000 20.166667 97.200000 58.000000 161.250000 0.000000 
147.000000 58.000000 196.166667 24.200000 117.000000 0.000000 385.500000 
20.600000 117.000000 9.666667 0.000000 117.000000 14.500000 121.500000 
211.400000 58.000000 40.333333 129.800000 58.000000 29.250000 0.000000 
126.200000 0.000000 59.833333 105.600000 0.000000 90.000000 0.000000 
41.400000 0.000000 39.666667 178.400000 0.000000 146.500000 60.500000 
129.800000 0.000000 158.333333 105.600000 117.000000 44.750000 0.000000 
20.600000 58.000000 196.333333 48.400000 58.000000 0.000000 0.000000 
24.200000 0.000000 20.166667 0.000000 117.000000 161.250000 60.500000 
48.600000 0.000000 40.500000 73.000000 117.000000 0.000000 324.500000 
69.200000 234.000000 19.500000 0.000000 58.000000 30.250000 0.000000 
24.200000 117.000000 50.000000 24.200000 58.000000 30.250000 0.000000 
235.600000 58.000000 20.166667 0.000000 0.000000 0.000000 385.500000 
20.600000 117.000000 88.000000 129.800000 0.000000 14.500000 0.000000 
20.600000 0.000000 0.000000 24.200000 0.000000 14.500000 264.000000 
171.200000 58.000000 70.500000 0.000000 0.000000 207.250000 0.000000 
24.200000 117.000000 9.666667 72.800000 117.000000 44.000000 60.500000 
0.000000 58.000000 29.333333 0.000000 0.000000 14.500000 0.000000 
147.000000 0.000000 117.833333 0.000000 58.000000 0.000000 0.000000 
20.600000 0.000000 107.500000 48.600000 0.000000 0.000000 121.500000 
0.000000 58.000000 50.166667 0.000000 58.000000 30.250000 60.500000 
126.200000 58.000000 50.166667 48.600000 293.000000 14.500000 264.000000 
105.600000 0.000000 0.000000 0.000000 176.000000 44.750000 0.000000 
0.000000 0.000000 19.500000 0.000000 117.000000 0.000000 0.000000 
105.600000 0.000000 0.000000 129.800000 0.000000 339.250000 60.500000 
24.200000 0.000000 117.833333 129.800000 58.000000 14.500000 121.500000 
105.600000 117.000000 60.833333 0.000000 0.000000 44.750000 121.500000 
0.000000 117.000000 9.666667 24.200000 117.000000 30.250000 0.000000 
0.000000 58.000000 29.833333 0.000000 0.000000 0.000000 0.000000 
20.600000 58.000000 29.833333 24.200000 58.000000 0.000000 0.000000 
126.200000 58.000000 97.666667 154.000000 0.000000 29.250000 60.500000 
0.000000 58.000000 0.000000 0.000000 117.000000 30.250000 0.000000 
20.600000 0.000000 20.166667 0.000000 0.000000 44.750000 0.000000 
48.600000 58.000000 20.166667 154.200000 58.000000 44.750000 0.000000 
0.000000 58.000000 19.500000 0.000000 117.000000 14.500000 0.000000 
44.800000 117.000000 29.833333 0.000000 117.000000 30.250000 0.000000 
211.200000 0.000000 50.166667 24.200000 0.000000 0.000000 0.000000 
0.000000 0.000000 39.666667 24.200000 117.000000 14.500000 60.500000 
24.200000 117.000000 39.666667 0.000000 58.000000 44.000000 60.500000 
0.000000 0.000000 195.500000 0.000000 58.000000 264.250000 0.000000 
20.600000 0.000000 20.166667 0.000000 58.000000 44.750000 0.000000 
126.200000 117.000000 9.666667 24.200000 0.000000 162.250000 0.000000 
0.000000 0.000000 110.333333 129.800000 117.000000 44.750000 264.000000 
0.000000 0.000000 0.000000 154.000000 176.000000 0.000000 0.000000 
171.200000 176.000000 0.000000 24.200000 58.000000 0.000000 0.000000 
0.000000 58.000000 69.666667 72.800000 0.000000 132.000000 0.000000 
0.000000 176.000000 9.666667 72.800000 58.000000 74.250000 264.000000 
24.200000 0.000000 60.000000 0.000000 117.000000 14.500000 0.000000 
41.400000 117.000000 29.833333 0.000000 117.000000 191.500000 0.000000 
105.600000 58.000000 29.833333 24.200000 0.000000 0.000000 121.500000 
24.200000 0.000000 39.666667 129.800000 0.000000 132.000000 60.500000 
0.000000 0.000000 19.500000 48.600000 58.000000 30.250000 60.500000 
44.800000 58.000000 29.833333 24.200000 0.000000 59.500000 0.000000 
48.600000 176.000000 148.000000 48.600000 176.000000 162.250000 60.500000 
20.600000 0.000000 226.166667 24.200000 58.000000 0.000000 0.000000 
0.000000 58.000000 236.000000 48.600000 0.000000 59.500000 60.500000 
0.000000 0.000000 9.666667 129.800000 58.000000 14.500000 60.500000 
86.400000 0.000000 50.166667 48.400000 58.000000 146.500000 0.000000 
0.000000 0.000000 9.666667 48.600000 58.000000 146.500000 0.000000 
126.200000 117.000000 40.333333 129.800000 117.000000 44.750000 0.000000 
20.600000 0.000000 29.333333 0.000000 58.000000 29.250000 0.000000 
